"name","desc","id","category","sub_category","tags","logo","detail.welcome","detail.prop","detail.gptlink"
"SwiftUIGPT","SwiftUI Coding Assistant","MjcwMDU2MGM1NTE5MjcwZjM1","Code","Code assistant","[""Swift"",""SwiftUI"",""iOS"",""Coding"",""Programming""]","https://files.oaiusercontent.com/file-i6r7WWSjjFK8J89R2jSBPj0f?se=2123-10-18T01%3A44%3A07Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Ddownload.jpeg&sig=WIw2eeRxXdUPVIO7v83t9MRNsgmZIRr4NezzmfUHCwc%3D","Hello! Ready to code in SwiftUI?","Design a screen with:,Debug this code:,Suggest optimizations for:,Write unit tests for:,Build an asynchronous button,Generate an animation for a button press","https://chat.openai.com/g/g-Fa7m4xFnT"
"Tailwind Developer","Your co-pilot in Next.js and Tailwind CSS web development, providing hands-on code solutions.","NTcxMDAzMjYwMjA0MzEyZjAw","Text","Code assistant","[""Next.js"",""Tailwind"",""CSS"",""code generation""]","https://files.oaiusercontent.com/file-H1uhnAizr0AmUe4GCBq1AYdB?se=2123-10-19T00%3A28%3A15Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D7ce9c4dd-bd73-448b-a42e-eabb3bb4d862.png&sig=xE1lOXuVaQcimdnvnmGR8uT9jD7btsmJV6qkr1xN6xY%3D","Hi! Let's build something great with Next.js and Tailwind CSS.","How do I center a div in Tailwind CSS?,Can you show me how to create a carousel in Next.js with Tailwind?,What's the best way to structure a Next.js project with Tailwind CSS?,How can I improve accessibility in my Next.js and Tailwind CSS app?","https://chat.openai.com/g/g-6qbGcePNa"
"Python Professor","Casual and supportive Python mentor with encouraging guidance.","NTUxNTI0MDUyZjA3MTg1NTU0","Code","Code assistant","[""Python"",""Mentor"",""Assistant""]","https://files.oaiusercontent.com/file-23haLkLm2XDQzYKHFPVHcdgh?se=2123-10-19T03%3A16%3A21Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dfdc3e97c-703d-4e70-935c-1906b771cd84.png&sig=j/WP3q4qbLwFcmV3YA5uTYIpAg%2Bt8OIOzSR0r2MeYd8%3D","Hey there! I'm Python Professor, ready to help you learn Python in a fun way!","Can you explain Python functions in a simple way?,I'm stuck with this pandas problem, can you help?,How do I visualize data in Python for beginners?,What's a fun machine learning project to start with?","https://chat.openai.com/g/g-4tEdNfy45"
"Craby","Friendly Rust programming assistant","NTY1MzMzMDUxMTAwMzAxOTUw","Programming","Code assistant","[""Rust"",""Programming"",""Assistant""]","https://files.oaiusercontent.com/file-dWePnekRXvP9tgubssAQE91L?se=2123-10-19T09%3A41%3A53Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dec39f047-38af-4176-8c57-8d0bfdf2cba8.png&sig=VrrI4Z3TetsdaORPI6388c6UGk/Mq2sFPa2qLETC9ZQ%3D","Hi, I'm Craby, your Rust programming buddy!","Can you explain ownership in Rust?,How do I fix this Rust compile error?,What's the best way to use Rust's concurrency features?,Can you review my Rust code snippet?","https://chat.openai.com/g/g-72RdpaQx1"
"WwebJS Wizard","A friendly expert in wwebjs.dev, offering detailed guidance and code examples.","NTMzNjIzMDIxMTIyMTQ1MjI3","Code","Code assistant","[""wwebjs"",""wizard"",""code"",""examples"",""guidance""]","https://files.oaiusercontent.com/file-3j1CrSIVUQk477ESuhEUCeBP?se=2123-10-19T10%3A33%3A47Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D5d57980c-86bc-4aba-9d73-d58ef9d94dbe.png&sig=bdsNSDJ2nuekgtbI4lUJ64RtjxqLjyUNtIuy55mr8IA%3D","Hello! Need detailed help with wwebjs.dev for WhatsApp, including code examples? I'm here to assist!","How do I set up wwebjs.dev with code examples?,Show me a code snippet for wwebjs.dev's event handling.,Explain the main features of wwebjs.dev with coding applications.,Guide me through troubleshooting a wwebjs.dev connection issue with code.","https://chat.openai.com/g/g-2WBcpCu3F"
"Physician Programmer","Expert coder in HTML and JavaScript, provides easy-to-understand, ready-to-use code.","MmUwMzM0NTQzNzE5MTczYjBk","Code","Code assistant","[""coding"",""healthcare"",""physician""]","https://files.oaiusercontent.com/file-naaBryyhR4HOE0ZfdkAuit97?se=2123-10-17T23%3A35%3A51Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Deaf5a4a2-a154-48d3-949e-05b6ec1bd651.png&sig=T6C6mLfhRsXZTHX6YbuGjySrbY/A7mv1G2t2guBf1wQ%3D","Hi! Need some coding help? Let's make it simple and effective!","How do I create a responsive navigation bar in HTML and CSS?,What's the simplest way to validate an email in JavaScript?,Can you show me how to add a modal popup using HTML and JavaScript?,I need to create a contact form in HTML. How can I do that?","https://chat.openai.com/g/g-ObU5VxvZl"
"TypeScript Transformer","I transform code into TypeScript.","MzAzNzUxMTUxNjJlNTMyODM1","Code","Code assistant","[""typescript"",""code transformation"",""developer tool""]","https://files.oaiusercontent.com/file-Y9cU6akPfcmYxC9SD2g34flr?se=2123-10-19T14%3A09%3A25Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dca84361c-c79c-42fa-8a25-a4799740a13b.png&sig=w40w/zQxxBNBlXEaOEayVTNzdl0UENAsQpyqW6n2KuQ%3D","Hello! Send me your code, and I'll help you with TypeScript.","Convert this to TS,Review my code for TS,TS best practices?,Help with TS syntax","https://chat.openai.com/g/g-QV0twO2IT"
"SaaS Developer","Expert in NextJS, TailwindCSS, Supabase, Stripe,  and overall SaaS Development. Get up-to date code snippets, debug SaaS issues.","MDIyZDM3MDgyZTA1NTcxMTA5","Text","Code assistant","[""SaaS"",""Developer"",""Programming""]","https://files.oaiusercontent.com/file-t4824B4zlT1vlefYMvz1eHi8?se=2123-10-17T15%3A41%3A15Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D256e5362-4cd5-4a89-9d3d-7c98fceea6ef.png&sig=UPeIJ94y0w/yEenWk9s79nN6exIt/F%2BLNEykVZOqJow%3D","Hi! Ready to dive into NextJS, TailwindCSS, Supabase, and Stripe coding?","How do I integrate Stripe with NextJS?,Explain using TailwindCSS in a React project.,Show me how to use Supabase for user authentication.,Write a function in JavaScript for a shopping cart.","https://chat.openai.com/g/g-cLViOd6ph"
"Grug","Humorous, simplified software development advice with a Grug twist","MGYyODA2MTIyZDExMzAzNDEx","Code","Code assistant","[""humor"",""advice"",""simplified""]","https://files.oaiusercontent.com/file-9SCNABfCqs2gNW1zwfGMMMke?se=2123-10-19T19%3A34%3A47Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3De7332bd5-ecd9-41b7-bd38-9b44d23a5122.png&sig=7SW76W33huilLRdF%2BBAAPLJiEIQAeMvsCeLMFPYKPbg%3D","Grug Brained Developer here to simplify coding for you!","How can I simplify my code, Grug style?,What's Grug's take on agile methodologies?,How should I approach testing as a beginner?,Can Grug explain refactoring in simple terms?","https://chat.openai.com/g/g-nIgsLpQUp"
"CAN (Code Anything Now)","Patient, approachable coder focusing on user education and detailed explanations.","MGQzMjBkMDI1NDU3MmUzMDI4","Code","Code assistant","[""Coding"",""Education"",""Explanation""]","https://files.oaiusercontent.com/file-zxHN5O5kqzclkZt43r3aVQVi?se=2123-10-17T22%3A09%3A54Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D297d0c1d-5488-4a49-b062-dc3c70a45cfc.png&sig=B88cfvVBOqcGumEU8NT4oCqnZfHb95HrjGVOk/6b34Y%3D","HI, I AM CAN","How can I assist you in understanding this coding concept?,Would you like a detailed explanation of this part of the code?,Shall I guide you through this coding solution step-by-step?,What aspect of coding are you trying to learn more about?","https://chat.openai.com/g/g-lSlc56OQI"
"Code Companion Library","A helpful guide for creating coding libraries.","MmMyZDBiMTQyMDE5NTcwYjU2","Code","Code assistant","[""coding"",""libraries"",""documentation""]","https://files.oaiusercontent.com/file-dI9RcniXuzy8CldaiBOhZnUJ?se=2123-10-17T06%3A40%3A41Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D12acec3b-5965-43bc-9980-0532b32971fa.png&sig=mpK9/vebC4T2dfxLJB9/vtaE9B%2BNu1HKpeAuSDpD2Dc%3D","Hi! Ready to work on your coding library?","How do I start a new Python library?,What are best practices for library documentation?,Can you help troubleshoot my library's code?,What design pattern is best for this use case?","https://chat.openai.com/g/g-MLjuAx6j7"
"DevGPT","Your Personal Web Dev & Mobile Wizard. Ship ideas at the speed of thought.","MDQzODI2MGQ1NDM2MzE1OTUy","Code","Code assistant","[""web development"",""mobile app development"",""productivity""]","https://files.oaiusercontent.com/file-Gbq7yAQCP7qw7Ssl6Qn4hTFK?se=2123-10-17T16%3A09%3A19Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D7490a0a3-5ecc-4faa-b9be-12a7f3a4db46.png&sig=zrOeWNzLkrdM4swdiRu4EvNtIpGZ1lCnPU%2BMVUH9jjo%3D","Hello! I'm DevGPT, ready to assist with your web and mobile development needs!","Suggest improvements for this code snippet:,Create a solution for this user interface challenge:,Propose a refactoring strategy for better performance:,Develop a feature to enhance this application:","https://chat.openai.com/g/g-eYGl5WP83"
"Code Mentor C++","Master Class - Teaching and code crafting expert.","MmQxNDMzMjI1NzA4MTgzMDUx","Code","Code assistant","[""C++"",""Programming"",""Mentorship""]","https://files.oaiusercontent.com/file-S7b9yGm8rPCkd8ys560fkNJY?se=2123-10-17T19%3A33%3A06Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DGPTowols3.png&sig=jyUMpdxKwrTc1rvO17TYjrjjnW7dCx7QLu%2BS/Znw1Q8%3D","Hello! Ready to dive into C++?","Show me the topics in this course.,How can I run  C++?,I'm a Beginner-Level in C++ .,I'm an Advanced-Level in C++ .","https://chat.openai.com/g/g-LuRC6iyQ0"
"C Code Master","Master Class - Teaching and creating code examples.","Mzg1MDJjMGU1ODUzMjQzMTM0","Code","Code assistant","[""programming"",""C language"",""coding"",""software development""]","https://files.oaiusercontent.com/file-PNfqwSDTKnVm1pmKqSpQYMIR?se=2123-10-18T04%3A29%3A57Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DGPTowols3.png&sig=Ts1qDCTmx6K0uwoter1LLF44uyYqJCoEZ7y4/jWCRjs%3D","Hello! Need help with C programming? Ask away!","Show me the topics in this course.,How to install C compiler?,I'm a Beginner-Level in C.,I'm an Advanced-Level in C.,What's the best way to debug a C program?,Show me an example of a C function.","https://chat.openai.com/g/g-Y1Mo92EPU"
"Dart Guru","Master Class - Teaching and creating code examples.","MzY1MDJlMGUwNTU4Mjg1MDNi","Code","Code assistant","[""programming"",""dart"",""flutter"",""education""]","https://files.oaiusercontent.com/file-sP2LY0qT6sKyK28H2N0SxbVa?se=2123-10-18T05%3A36%3A18Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DGPTowols3.png&sig=/ubcHlohhVB639nf/zbvGeArjb1VnSEP81kHU45bijA%3D","Hello! I'm here to help with your Dart programming queries.","Show me the topics in this course.,How to install Dart?,I'm a Beginner-Level in Dart.,I'm an Advanced-Level in Dart.","https://chat.openai.com/g/g-W1Ood9I1Z"
"DocsGPT","A GPT skilled in analyzing and answering questions from linked programming documentation.","MmMwNjM0MDUyODA5NTkxNjBm","Code","Code assistant","[""documentation"",""programming"",""Q&A""]","https://files.oaiusercontent.com/file-vjViofZRsEGOBXMkBiXepnm9?se=2123-10-20T00%3A52%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D454ee8aa-8cef-4abf-bb32-f04b58cfbe4c.png&sig=GzzJW5LBnn4/fTeckIwpFjwxw2k2AyI8NEi%2B5HBmUsM%3D","Hello! Please provide a documentation link to get started.","What does this function do in the documentation link I provided?,Can you explain this term from the linked docs?,How is this concept used, according to the documentation I linked?,What are the main features of this framework based on the linked docs?","https://chat.openai.com/g/g-MgUdIh8wn"
"Ruby Doc Navigator","Ruby doc searcher for Ruby reference and Rurema","MzkyZjU0MjAwZjE5NTMwZjE4","Code","Code assistant","[""Ruby"",""Documentation"",""Search""]",,"Hello! Ask me anything about Ruby, and I'll help you find the answer.","How do I iterate over an array in Ruby?,What is the syntax for a Ruby case statement?,Explain Ruby's nil? method.,Find Ruby documentation for the String class.","https://chat.openai.com/g/g-XN5Anx2ny"
"Unit Test Buddy","Generates unit tests for code snippets in any programming language.","MGQxMTE5MjQxODEwMjc1NTA3","Code","Code assistant","[""unit testing"",""test automation"",""developer tool""]","https://files.oaiusercontent.com/file-6Sx1ELe2DTmN1CuVfjjqCSxj?se=2123-10-19T13%3A07%3A53Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D96b19a77-3ac0-43ba-8821-de98fa3e98fb.png&sig=AZ5vYv6b/WRPfzd2Rk/uBug9Re2mHCV3a0eNeOumbY4%3D","Hello! Ready to generate unit tests for your code.","Create unit tests for this Python function.,Create unit tests for this Javascript function.,Generate unit tests for my C# class.,Write tests for this Java method.","https://chat.openai.com/g/g-lpxEyqF4f"
"Web Dev Expert","Advanced web development assistant for pros.","MmEyOTIyMGQyYjJkMjQzYjI4","Code","Code assistant","[""web"",""development"",""assistant""]","https://files.oaiusercontent.com/file-XO5dI7fzqmopLAVgQmX3o8gH?se=2123-10-20T02%3A30%3A17Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dc7b7716b-1bd6-4964-917c-45a2e234612c.png&sig=BoE7%2BSTbacHj4J5CBpNNrmJGzW9bOS3HU4BD3xA40gs%3D","Hello, web professionals! Ready to dive into advanced development topics.","How do I optimize web performance?,What are the latest trends in front-end frameworks?,Can you explain advanced CSS grid layouts?,How do I integrate a new library in a large project?","https://chat.openai.com/g/g-KHClJLEZI"
"GroGPT","Gro is not ChatGPT","MDgwMzBlNTMyNjU1MTQyYTM5","Code","Code assistant","[""chatbot"",""gpt"",""ai assistant""]",,"Hello","","https://chat.openai.com/g/g-ibo2G4uKX"
"Code Mentor","Helpful coding tutor offering clear guidance and resource recommendations.","NTA1MDUxNTcwYTMyMDkyNTMx","Code","Code assistant","[""coding"",""programming"",""tutor"",""mentor"",""education""]","https://files.oaiusercontent.com/file-mSU19c2xRJUU8AnTVDjxfolj?se=2123-10-18T17%3A44%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D2cecc7df-c0d5-40d7-983d-031654170cf3.png&sig=/ZA7XTrkd0%2BrLLmB5YY9GfukYLrC73ssJ/7IzmEidGo%3D","Hi, I'm Code Mentor, ready to help you become a coding expert! What's your question today?","How do I start with Python as a beginner?,Can you explain loops in JavaScript in simple terms?,What are some beginner-friendly resources for HTML?,I'm confused about Java functions, can you explain?","https://chat.openai.com/g/g-1106kShDP"
"えんじにゃーりんぐGPT","日本人向けシステム開発支援","MmIzOTMzMjUyYzE1MzIxNTA4","Code","Code assistant","[""AI"",""NLP"",""Developer tools""]","https://files.oaiusercontent.com/file-DXnNtiDVx4jX5KZ0DKTsevD8?se=2123-10-20T14%3A57%3A41Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D6b5acfcb-d2ef-4c40-b03f-f818644fd69d.png&sig=iyIDHctUH5NwejNVt1iifTJK3TH4hF%2BOyyzZf/LnG18%3D","こんにちは！システム開発にお手伝いします！","ぶっちゃけ動的型付け言語ってどう思いますか？,ソースの記述をお願いします！実行だけはお任せを！,ソースコードからUMLを、PlantUMLを使って書き起こして。,今から送るソースコードのリファクタリングをお願いします！","https://chat.openai.com/g/g-JXRDMtSti"
"GPTs Actions Helper","OpenAPI schema generator for GPTs actions","MjkzMjU3MGUwNzI3NTIwODBk","Code","Code assistant","[""openai"",""api"",""schema"",""generator""]","https://files.oaiusercontent.com/file-ymken2vRWoM8jR1anStwYf5W?se=2123-10-20T16%3A57%3A32Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dlogo.png&sig=TMdxpQ8TdiKXSI9ZkIPSCpJ5Rs84iEtLhdIvzmOSsPw%3D","Hello","Use version 3.0.0 and  json format to generate openapi specification file.,What information do I need to generate the openapi specification file?,Where do I get the information to generate opanapi specification files?,Please generate an OpenAPI specification sample file.","https://chat.openai.com/g/g-HS6ofF3il"
"CodeComrade","Your ally in navigating coding libraries and frameworks.","NTYxYjIwMjcxMzEwNTEyNDI1","Code","Code assistant","[""coding"",""libraries"",""frameworks"",""productivity""]","https://files.oaiusercontent.com/file-SdQXR0TbGYSwQ6JjsrtvM6Sp?se=2123-10-19T02%3A59%3A57Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D34459eb7-798f-4241-93b7-9ad76156f8e9.png&sig=knmAi6I53mzKTyb5UPqJBV%2B394PNLeUuA06AFGK/Kgw%3D","Hello, I'm CodeComrade! Ready to explore coding libraries and frameworks?","How do I use React hooks?,Explain Django's ORM system.,Tips for optimizing Python code.,Best practices in AngularJS development.","https://chat.openai.com/g/g-7zAFrq0ED"
"Statamic GPT","Unofficial, rad Statamic assistant with access to the docs.","MzUxMDU0MDQxNzJkNTYyYjFi","Developer tools","Code assistant","[""statamic"",""gpt"",""cms"",""assistant""]","https://files.oaiusercontent.com/file-ufatDH3lFXTfx6mXJOIyxn4H?se=2123-10-18T01%3A45%3A01Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DCapture.PNG&sig=kWnGZdOJoTqyKhRYwO02zFIfmOpibWQODENJl1IP3WI%3D","Hello! Ready for some rad Statamic insights?","What's the raddest new feature in Statamic?,How can I make my Statamic site more rad?,Tell me a rad trick for using Statamic's templating.,What are some rad best practices in Statamic?","https://chat.openai.com/g/g-Tq5evL7Jz"
"ByteWizard","A 100x software engineer providing expert coding advice without shying away from roasting you.","Mzg1NDA2MjkyMzBlMjgyMDIw","Code","Code assistant","[""coding"",""advice"",""roasting""]","https://files.oaiusercontent.com/file-qpVAdklgESZzcrmlQvoDQfpm?se=2123-10-20T21%3A00%3A40Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dthuglife.jpg&sig=3eY1GzCJ60JpHU8Ilh8JvadAt21cV6bn2ktirziwgFI%3D","'Why do programmers prefer dark mode? Because light attracts bugs!' How can I help with your code?","Tell me about a coding problem you're facing.,How can I assist you with your code today?,Where should I outsource my next software project?,What programming language are you using?","https://chat.openai.com/g/g-Y5gHBoIAA"
"Code Navigator","Expert in coding languages, provides step-by-step software project guidance.","Mjg1NjM0MmYyYTUwNTgzMzAz","Code","Code assistant","[""coding"",""programming"",""software""]","https://files.oaiusercontent.com/file-1wTj8zRjA0XoOF1KZQEtbbuJ?se=2123-10-21T00%3A42%3A51Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3De2444709-3c5d-4045-b1dd-06a5affae228.png&sig=taq4dLGv4il8s/9FnYtoVdjTe%2BJm2vIBXbyQlPGbW9A%3D","Hello! Need help with a software project? Just ask!","Guide me through building a mobile app.,Explain how to use React for my project.,Steps to deploy a website using AWS?,Help me build a web app for my school 3D printing club.,Design an order screen that displays orders from my Shopify store.","https://chat.openai.com/g/g-I7UNK19Rb"
